treebank 	Norwegian-Nynorsk	English-LinES	French-Sequoia	Finnish-FTB	Indonesian-GSD	Ukrainian-IU	Dutch-LassySmall	Portuguese-Bosque	Italian-PoSTWITA	Latin-ITTB	Estonian-EDT	Croatian-SET	Gothic-PROIEL	Italian-ISDT	Norwegian-Bokmaal	Latvian-LVTB	Vietnamese-VTB	Greek-GDT	Spanish-GSD	Catalan-AnCora	English-EWT	Swedish-LinES	Russian-SynTagRus	Czech-PDT	Polish-LFG	Basque-BDT	Slovak-SNK	Spanish-AnCora	Finnish-TDT	Ancient_Greek-Perseus	Romanian-RRT	Latin-PROIEL	Hungarian-Szeged	Turkish-IMST	Slovenian-SSJ	Swedish-Talbanken	Italian-ParTUT	Czech-FicTree	Bulgarian-BTB	Ancient_Greek-PROIEL	Czech-CAC	Japanese-GSD	Korean-Kaist	English-GUM	Romanian-Nonstandard	German-GSD	Old_Church_Slavonic-PROIEL	Danish-DDT	Afrikaans-AfriBooms	French-GSD	Dutch-Alpino	Polish-SZ	Serbian-SET	Russian-GSD	English-ParTUT	Uyghur-UDT	Russian-avg	English-avg	Japanese-GSDOrig	Japanese-GSDLUWOrig	Japanese-GSDOrig1	Japanese-GSDOrig2	Japanese-GSDLUWOrig1	Japanese-GSDLUWOrig2
Swedish-Talbanken	0.9548478905826109	0.9952571607727081	0.9959874797664817	0.9520564983630457	0.9762449667629071	0.9969123997130005	0.878232459089829	0.995669040815814	0.9797088605375015	0.9662890461859939	0.9988687059407811	0.981447586554482	0.9832903926753083	0.9808800859817838	0.9448003010765265	0.9660299587583965	0.7389274073385568	0.9953070044214335	0.9800736698048383	0.9808311293582826	0.9942986217207519	0.9827743448393814	0.9964634422007972	0.9888909075731254	0.9945340105362487	0.8858656417934382	0.9995209123218751	0.9787044297159582	0.9126813179216736	0.9956524882988192	0.9863736338447	0.9968911836556517	0.9946628161415648	0.9738127635188049	0.9944769241556665	1.0	0.9836884979334395	0.9910551115212883	0.9992314763348753	0.9921105002688426	0.9925199282430119	0.7360739473106642	0.7396352285485258	0.950254292515043	0.9903561062901233	0.9996209891995929	0.9780617092154222	0.9850712708427775	0.8806915817258318	0.980415995363288	0.8774742373331864	0.9984788238930179	0.9628155985239292	0.9903635722854545	0.9545699038482663	0.9754716686471245	0.9937311451362912	0.972004650955528	0.7355729788065933	0.7335514193112436	0.9907378065998063	0.9905236532334926	0.9916349935173218	0.9906221111261084
Italian-ParTUT	0.9915418854464835	0.9950011986354597	0.9957778556523708	0.8835385812627555	0.9922566913466746	0.9932639343564762	0.947740862976417	0.9958271882461929	0.9993131887403953	0.9107251396604851	0.9849012706870479	0.9994369094752972	0.9424471466221129	0.9997209232978784	0.9870982955940107	0.9048750982272364	0.8390512010907643	0.9679917558428783	0.9992258368996427	0.99948219258011	0.9956504784085454	0.9993268536986643	0.9663819389097973	0.9467399673236092	0.960484709866129	0.7905533247084471	0.9792628507968202	0.9991415971629872	0.825980043750274	0.9850533631384188	0.9996216422603311	0.980617679443467	0.9961688608560874	0.9219133737713038	0.9967641837478181	0.9836884979334395	1.0	0.9531522500224121	0.9763265695392803	0.9712893071618349	0.9552423006602083	0.8378025956670944	0.8382648678281782	0.9892870046024461	0.9618954326902813	0.9800335818783638	0.9379589160093201	0.9988993203383159	0.949064184509166	0.9993700050216203	0.9475837139423572	0.9913654210890442	0.9950688020990033	0.9509211011618263	0.9912482149300275	0.922930767626957	0.9588247063486008	0.9972092161760644	0.8373898417646307	0.8354688456112029	0.9531695031001461	0.9535588497049776	0.9560117393151076	0.9526761287715172
Czech-FicTree	0.9089143578446109	0.9756478774931024	0.9766314576601722	0.9828849338927221	0.9401787911164002	0.9784600367275126	0.808658742360998	0.9751567674502611	0.9464831809389335	0.990493514319134	0.9880610955986904	0.9489030102533647	0.9970650046456883	0.9481526047720686	0.8950874796599689	0.9904645940501897	0.645037189409507	0.9978915072795828	0.9464588044020141	0.948049512706472	0.9731464337320864	0.9509033738746184	0.9972436897390405	0.9989973176958786	0.9994101059324311	0.9378005584642348	0.9940468451016591	0.9442952561837457	0.9565915512713653	0.9862610440857537	0.9574517649176552	0.9919006733054487	0.9723345121944513	0.9932895659382326	0.9735423303430737	0.9910551115212883	0.9531522500224121	1.0	0.9953128962050108	0.9928659195901879	0.9992094523189938	0.6422427074015855	0.6464641408461618	0.9022921191214514	0.9960713817889129	0.9928435137275139	0.9933882992088956	0.9548378903643322	0.8132269865703647	0.9469952276748659	0.8083347607809015	0.9832616332287505	0.9205440671768563	0.9968130385637101	0.90816239092463	0.9944344446813664	0.997426418502949	0.9338672766354519	0.6416511001664755	0.6394451197704041	0.9945526633474489	0.9956680748690315	0.9932249865342814	0.9941790211553714
Bulgarian-BTB	0.943010301781733	0.9910831005423505	0.9920343024554117	0.9630544065170442	0.9685255628643424	0.993637778037739	0.8596680520678378	0.9915211085143344	0.9714925319900187	0.9746470562297541	0.9979586565955635	0.9738246822274651	0.9885916065794561	0.973014996823177	0.9318244249921349	0.9751700076945043	0.7145623997380688	0.9974971918627038	0.9719890537989078	0.9728570360307855	0.9897506215287006	0.9751320647024887	0.998862886091517	0.9938846679747496	0.9978018364910617	0.9027796163080329	0.999847821134282	0.9703414401004204	0.9275354603311213	0.9948163219556958	0.9796672701395438	0.9969573969067209	0.9901241396758536	0.9815216763783634	0.9901369696341683	0.9992314763348753	0.9763265695392803	0.9953128962050108	1.0	0.9936015913399457	0.9964858067086535	0.7116347487583314	0.7157673245313246	0.9378452499587342	0.9930868313687465	0.9996034705485408	0.983678865818021	0.9779210319079219	0.8619975429949465	0.9724775051764314	0.8588521606325644	0.9959874247078874	0.952327313067372	0.9946707041770316	0.9425694904380123	0.982968030520512	0.9971123590925852	0.9624433468568582	0.711100293143775	0.7090822364981169	0.9944703134842736	0.9945274656419266	0.9947892565956789	0.9943035362806093
Ancient_Greek-PROIEL	0.9337831423312012	0.9840632152909053	0.9865493980563246	0.9611674763467632	0.9531073859968812	0.9851139358128742	0.8472848787127232	0.984086499186487	0.964618670188997	0.9795567530524404	0.9906999748627997	0.967056587569122	0.9932306674169682	0.966730654590269	0.9225134958996981	0.9712016531528291	0.6960870477256332	0.9979106053041829	0.9639796203936334	0.965784302635358	0.9816685850665615	0.9671033665683537	0.9922343710876153	0.9881890007825059	0.9929320911155994	0.903530113839742	0.9938566954554173	0.962590886559269	0.9251174391340875	0.9959049549750305	0.9734118747941609	0.9985817591142163	0.9811456618661247	0.9825987959012004	0.9844993869325244	0.9921105002688426	0.9712893071618349	0.9928659195901879	0.9936015913399457	1.0	0.9911263100296247	0.6950412711025794	0.695812418671191	0.9277091439372193	0.9983416213697182	0.9916122132131214	0.9929129036897555	0.9690903807279864	0.8509180221157708	0.9649126522136253	0.8476238491294916	0.988950488942343	0.9462768008225969	0.9863907577678876	0.9325938668747668	0.9818443703644533	0.9896321091354419	0.9533573577346665	0.6946092127509975	0.6923091961233419	0.9842526566603617	0.9878652469003539	0.9827280444903678	0.9822771091387845
Czech-CAC	0.9119589890564173	0.9765907422553373	0.9783385227984162	0.9821777291323991	0.9468881019509613	0.9812209612260951	0.8144988288433688	0.9772453703783995	0.9483763193838508	0.9879045734930769	0.9907391985068057	0.9519259988238368	0.9948888254599447	0.9506736962073381	0.8983158480965809	0.9901953939404716	0.6580952647795099	0.9970418718261067	0.9490751781643582	0.9502108884100551	0.9744242717898588	0.9532090853477763	0.9989582036641085	0.9996041620976259	0.9996738094312926	0.9353486436547049	0.9952042236749382	0.946846573303203	0.9554559049811486	0.9873847572682708	0.959703403588891	0.9916131548646516	0.9752145201251121	0.9933344753677434	0.9752631561697015	0.9925199282430119	0.9552423006602083	0.9992094523189938	0.9964858067086535	0.9911263100296247	1.0	0.654736196607242	0.6599302870483823	0.9055949827866838	0.9934151065079435	0.9944266909419894	0.9904139818123047	0.9570211006047203	0.8165524768606666	0.9499216593586461	0.8133818235241442	0.9852918043977206	0.9243574665523143	0.9991249290931494	0.9113544323476421	0.9944933290285441	0.9994487558564217	0.9363547181684445	0.654152127449897	0.6521498301582126	0.9978646984299301	0.9984063056826696	0.9969874016344846	0.9975748634007086
Japanese-GSD	0.8927052215007781	0.7853539956971801	0.7888709880510482	0.506605894334319	0.8606817784388403	0.785599470084576	0.9614520495700257	0.7933722724718122	0.845731709224795	0.5505412541359322	0.750868994652736	0.848655138635356	0.6168463601780511	0.8475835689397844	0.9051337027930155	0.5458621503945099	0.9997407348735078	0.6799574688843057	0.8494285955478387	0.8452822079952075	0.7922871544047596	0.8408866363676444	0.6881775751863327	0.6344283829029203	0.6643846149248173	0.35198460057987874	0.7211724306270441	0.8523053058908567	0.4108566208869289	0.7503221363991568	0.8318927895437337	0.723304232555748	0.8013910599737315	0.5847978469358495	0.7974492790135974	0.7360739473106642	0.8378025956670944	0.6422427074015855	0.7116347487583314	0.6950412711025794	0.654736196607242	1.0	0.9991525007356261	0.8988439289205097	0.6625634273223331	0.7254525743498134	0.6107385409819173	0.8329270348033723	0.9442140460301175	0.8505631494391958	0.9584674956093745	0.770133977759899	0.8872050993684539	0.6548628740515923	0.892967827439518	0.5839019917387883	0.6713284101127024	0.8634538225796842	0.9999863362954269	0.9999769606051057	0.6675851973556999	0.665287299754064	0.6777481735491154	0.6668123006762705
Korean-Kaist	0.8927352233688028	0.7874147326975476	0.7908333130230863	0.5134757781684278	0.8650529112995885	0.7892031559237451	0.9600831093726845	0.795929171955347	0.8463252309653025	0.5534462090624569	0.7552405074839275	0.8500419950591815	0.6189514941147987	0.8484872099415507	0.9047571458297073	0.5524598283386992	0.9992770290896547	0.6824152103271154	0.8507163964641837	0.8461754170738796	0.7946254111293286	0.8421427844203346	0.6933120171919062	0.6401462395122844	0.6690360330929486	0.35983495241266444	0.7251958471411473	0.8533297324182847	0.41915366556983263	0.7524271471727298	0.8332403950123027	0.7248351420187993	0.8043036918007542	0.5896808270553286	0.7996222212529598	0.7396352285485258	0.8382648678281782	0.6464641408461618	0.7157673245313246	0.695812418671191	0.6599302870483823	0.9991525007356261	1.0	0.8988690000681226	0.6635034677993433	0.7298515827668274	0.611762091616799	0.8345926935537742	0.941311651290113	0.8519413955865132	0.9566491974755353	0.7734527362374471	0.8872800580270218	0.6613448414323794	0.8929247252951438	0.5889922371281455	0.6771577347129443	0.8641441346390927	0.9990405035659412	0.9992064831031477	0.6743973680787558	0.6713833170332127	0.6848554225206165	0.6741705450207058
English-GUM	0.9998518065562225	0.9745323962904037	0.9729980642263869	0.809852840412376	0.986222361006925	0.9697742436229715	0.982727278818081	0.9749045686822416	0.9928985809532227	0.8433630475050988	0.9525965612683409	0.9910668706504034	0.8855931643744521	0.9917853688377763	0.9998065019099678	0.8377295415966589	0.8995862083333853	0.9225129034487854	0.9929927038816417	0.9924208007205823	0.9769387816760616	0.9913834885571087	0.9223659696264717	0.8939815794837207	0.9133048029089877	0.6975742018309047	0.9426121887300728	0.9937768135839672	0.7402207766469234	0.9507912278932911	0.9878659606980589	0.9427017668501803	0.9765402219772586	0.8577451098648923	0.9764178755961785	0.950254292515043	0.9892870046024461	0.9022921191214514	0.9378452499587342	0.9277091439372193	0.9055949827866838	0.8988439289205097	0.8988690000681226	1.0	0.9143278448302307	0.9446127658988938	0.8794095111917466	0.9895755005102198	0.9839238354687798	0.9923302596411006	0.9829093035263335	0.9645281974598142	0.9967678013505078	0.9006834404904954	0.9998560919302962	0.8596913494004458	0.9115921475069767	0.9967602868134322	0.8984792042217623	0.8967232982848549	0.9050347555058622	0.9035106557064745	0.9102827813925071	0.905377499807616
Romanian-Nonstandard	0.9207507850108835	0.9797548310861706	0.9807917485371136	0.9701955528915631	0.941967893144473	0.9795929550970852	0.8262284120129774	0.9784865871948597	0.9552633237737264	0.9871913523617457	0.9867234278591375	0.9566290458338549	0.9971748165617998	0.9565548661327052	0.9082578275788179	0.9791129375419084	0.6641290375040557	0.9983551293231638	0.954201134989751	0.9563736201072452	0.9768902920339482	0.9583538365400788	0.9925248936825766	0.9916718861584147	0.9949768106168528	0.9194409207646985	0.9925507247989148	0.9526513771077633	0.9386187051133725	0.9905199183246975	0.964687732379349	0.9961282816628557	0.9748831611655794	0.987030194291493	0.9780393546833025	0.9903561062901233	0.9618954326902813	0.9960713817889129	0.9930868313687465	0.9983416213697182	0.9934151065079435	0.6625634273223331	0.6635034677993433	0.9143278448302307	1.0	0.9902055892898097	0.99629196079292	0.9611726117820825	0.8327720974184902	0.9546313691015352	0.8268808025270918	0.984413459164676	0.9323362725866442	0.9883698181576838	0.9198632375627144	0.9872333677062747	0.9907908756710695	0.9431808176152013	0.6621872394672388	0.6596750777825476	0.9856520643187704	0.988395534729189	0.9838216643251948	0.983947030766606
German-GSD	0.9494567853867041	0.9931917636166899	0.994040230503252	0.9571393923756829	0.9733348641170492	0.9956785243849094	0.8699706750779175	0.993735954941954	0.9758847394241015	0.9685190276777982	0.9987712495068571	0.9779520634477633	0.9843344205102524	0.9772376849649176	0.9388879757042234	0.9702274884682445	0.7283479190699612	0.9957784610662433	0.976443360264281	0.9771271468520543	0.9922432125275971	0.9792108905404381	0.9976979058558562	0.9913718326433529	0.9960749273834902	0.8934475530925664	0.9997484721687768	0.9748521391494838	0.9196356215517549	0.9946990919232137	0.9831666843979429	0.995992876453011	0.9927289680267085	0.9766455622252576	0.9925013469084174	0.9996209891995929	0.9800335818783638	0.9928435137275139	0.9996034705485408	0.9916122132131214	0.9944266909419894	0.7254525743498134	0.7298515827668274	0.9446127658988938	0.9902055892898097	1.0	0.9787240491323062	0.9818597006916158	0.8720019619005681	0.9768688102649438	0.869125443194335	0.99751168384069	0.9577201646763596	0.9926963001802028	0.9490218439997576	0.9782943460725791	0.9955307585314129	0.9675708993081995	0.7248424029684086	0.7229006675588221	0.992770662000058	0.9925777897815437	0.9935666089754247	0.9930076411903077
Old_Church_Slavonic-PROIEL	0.8870008577936987	0.9601649736921505	0.962953591762892	0.9816179876328083	0.9169595268371018	0.9623902236956526	0.7809292102349106	0.9597135655442668	0.9285572384566582	0.9955141745108185	0.9745282866438006	0.9318765544778796	0.9990895840745703	0.9311957972305377	0.872433204236801	0.9864450638626167	0.6125043090555455	0.992884374400655	0.9277524503470609	0.9302299711982389	0.9562900270945657	0.9326845308269066	0.9866525234948793	0.9903556044124558	0.9902670604622924	0.9431503105062755	0.9821784019008482	0.9258037809951762	0.9576576907880922	0.9804752277724763	0.9413766132572027	0.987414465641032	0.95547097392732	0.9939231426623856	0.9589701981844446	0.9780617092154222	0.9379589160093201	0.9933882992088956	0.983678865818021	0.9929129036897555	0.9904139818123047	0.6107385409819173	0.611762091616799	0.8794095111917466	0.99629196079292	0.9787240491323062	1.0	0.9359562337950889	0.7860471528171228	0.9288661154359791	0.7811329104595549	0.9687655285324384	0.903253624409357	0.9862152880951036	0.8859154560995206	0.9930795463340715	0.9868275750042247	0.9135680896326236	0.610450494922485	0.6079534237153539	0.9827183633442986	0.9866825063467219	0.9793941680487849	0.9800242318927277
Danish-DDT	0.9916231070343594	0.9965708386374676	0.9956637270870737	0.8856165484426015	0.9931134883738393	0.9942608566848931	0.9463618125308052	0.996626415086036	0.9993178296422209	0.910670571737115	0.9855761820960474	0.9987715437169032	0.9418332120326708	0.9990098788774386	0.9869482785009832	0.9074635188558491	0.8345362722435505	0.9677535126228817	0.9994227615548564	0.9995105679428651	0.9974573047220847	0.9998392516566126	0.9679277068311273	0.949020137166949	0.9623638349240153	0.7933328763138411	0.9807161575323491	0.9992181948975497	0.8291066664137831	0.9830214512953571	0.9994482091882319	0.9794295101836085	0.9969069513796084	0.9216406156778117	0.9969607718246138	0.9850712708427775	0.9988993203383159	0.9548378903643322	0.9779210319079219	0.9690903807279864	0.9570211006047203	0.8329270348033723	0.8345926935537742	0.9895755005102198	0.9611726117820825	0.9818597006916158	0.9359562337950889	1.0	0.9487831084813534	0.9990841351356224	0.9463121818241376	0.9921828225712711	0.9930576329675684	0.9530274663004537	0.9914517066256266	0.9235863264238352	0.9606593199679	0.9979040609293428	0.8324711217995957	0.8305370762152506	0.955385989110523	0.9544030160584789	0.9586912714125088	0.9556584248886018
Afrikaans-AfriBooms	0.9811219622626735	0.9207989559647461	0.9173727481592178	0.6939606368415431	0.9454451249195712	0.910850858644172	0.9969010550915414	0.9201477200324104	0.957134824878785	0.7384506937679989	0.8832294891932698	0.9519137805885792	0.7927510284335693	0.9539560643880323	0.9866548390107075	0.728649748744521	0.9438361938142973	0.8417730334841892	0.956305897918728	0.9554027546979288	0.9247939524756174	0.9527056003726915	0.8392676660240076	0.8009553318558165	0.8275841608901878	0.5615452316961049	0.8688407641922852	0.958384156083362	0.6105597617464636	0.8821804911568086	0.9448713515595593	0.870773077948314	0.9229234666251027	0.7537528657594167	0.9229641842581735	0.8806915817258318	0.949064184509166	0.8132269865703647	0.8619975429949465	0.8509180221157708	0.8165524768606666	0.9442140460301175	0.941311651290113	0.9839238354687798	0.8327720974184902	0.8720019619005681	0.7860471528171228	0.9487831084813534	1.0	0.9547227039905668	0.9980404092829603	0.9024773005721974	0.9706809327398208	0.8092934184450326	0.9815675095809683	0.7564199971240213	0.8241971551197506	0.9671554012775267	0.9439709039118197	0.9422455128680187	0.8153041899594644	0.8129507243602985	0.8227481223619078	0.816020721301484
French-GSD	0.9941602574411701	0.9932583808976563	0.9936977851240948	0.8746195949083155	0.994914713328208	0.9920580836487305	0.9546780773369031	0.9944268047570265	0.9994524489846186	0.9007811982649324	0.9825564523281525	0.9998969472422492	0.9341045970131041	0.9999005157887086	0.990318454068326	0.8969753970358499	0.8518677466587335	0.9619282527896391	0.9998821298347335	0.9997250199019524	0.9943939881442185	0.9995876013814652	0.9621584394573404	0.9411035405185333	0.9552697788334845	0.7783627208562612	0.9757484651086183	0.9998046398629981	0.815462666858	0.9813379680988348	0.9993417770494468	0.9756514234349372	0.9952111918143169	0.9139452101160124	0.9953279406232513	0.980415995363288	0.9993700050216203	0.9469952276748659	0.9724775051764314	0.9649126522136253	0.9499216593586461	0.8505631494391958	0.8519413955865132	0.9923302596411006	0.9546313691015352	0.9768688102649438	0.9288661154359791	0.9990841351356224	0.9547227039905668	1.0	0.9542919746622971	0.989328919194075	0.9967776056197294	0.9462893353864351	0.9938182623174548	0.9150876687129461	0.9543895937454688	0.9984976191080469	0.8501053707607885	0.8483337471349874	0.9491384891104686	0.9488877401790624	0.9525529893433452	0.9490249964314565
Dutch-Alpino	0.9800542741484305	0.9166891344612063	0.9151960172793422	0.6898424528593764	0.948982577607334	0.9099817182853014	0.9997724534541831	0.9180817461859816	0.9547440547351541	0.7321943779512883	0.8829236377717958	0.9520257905731297	0.7873711809205739	0.953137493970927	0.9859027964814203	0.7242244918925255	0.9580271956177919	0.8374497428214195	0.9550619040812066	0.9535440309921983	0.9210175489878542	0.9506867757822094	0.8372788455814829	0.797478938873754	0.8236111608375281	0.5552850471642148	0.8660625495470966	0.9570159224640958	0.6055540507974472	0.8823801813861761	0.9436432832424553	0.86797830144642	0.9216151574554422	0.751703161803116	0.9212378816538533	0.8774742373331864	0.9475837139423572	0.8083347607809015	0.8588521606325644	0.8476238491294916	0.8133818235241442	0.9584674956093745	0.9566491974755353	0.9829093035263335	0.8268808025270918	0.869125443194335	0.7811329104595549	0.9463121818241376	0.9980404092829603	0.9542919746622971	1.0	0.9007718893996409	0.9722658896895204	0.8078738592904341	0.9801510029714817	0.7532037766131567	0.822500202411526	0.9649583908815209	0.9581862487318961	0.956813896325505	0.8147100876233163	0.8129229721481028	0.8222144480562665	0.8150643021422103
Polish-SZ	0.9684776653066444	0.998073625053036	0.9990696762995864	0.9357769635176288	0.9852977800304407	0.9996251276388158	0.9015164400854169	0.9990127981150361	0.9882973935158568	0.952379345951611	0.9988461189861796	0.9901707630088323	0.9738799342516922	0.989584756615902	0.9600183101280289	0.951764456262654	0.7724391290626226	0.9902881540018444	0.9888870373529111	0.9893006749279148	0.9977296402989633	0.9906393283824299	0.9915070759475199	0.9803170147965612	0.988060076309291	0.8612916378211336	0.9971801308724404	0.98778694738008	0.891028600859202	0.9963273727103795	0.9934797810604145	0.9951572331597235	0.9985356076206768	0.9622647685925242	0.9985586227276657	0.9984788238930179	0.9913654210890442	0.9832616332287505	0.9959874247078874	0.988950488942343	0.9852918043977206	0.770133977759899	0.7734527362374471	0.9645281974598142	0.984413459164676	0.99751168384069	0.9687655285324384	0.9921828225712711	0.9024773005721974	0.989328919194075	0.9007718893996409	1.0	0.9755363427448865	0.9829663003844408	0.9680075426138416	0.9634923125259764	0.9875178299680757	0.9822125567283971	0.7695940573455033	0.7677061285025037	0.9839471171064141	0.9839789775773436	0.9854609496811403	0.9838495426572027
Serbian-SET	0.9976251114914356	0.9813183427245642	0.9826514951763821	0.8373486818362432	0.9922201673255574	0.9798903300449938	0.9728574812274675	0.9834760252422663	0.9957653246301187	0.8688831781971239	0.96667848621919	0.9966165420798544	0.9076027158509156	0.9965766501405356	0.9961124914566659	0.8622947966108903	0.8880065556765186	0.9400109234828589	0.9963970570718145	0.9958892539423736	0.9830339351451934	0.9949313704664903	0.9397651162546078	0.9134991609823052	0.9305299408962857	0.731046223504822	0.9566107965740616	0.9968637111922469	0.771384052361888	0.9675703932199476	0.9937656591199752	0.9588556431613221	0.985029821081075	0.884312728479963	0.9851540125477192	0.9628155985239292	0.9950688020990033	0.9205440671768563	0.952327313067372	0.9462768008225969	0.9243574665523143	0.8872050993684539	0.8872800580270218	0.9967678013505078	0.9323362725866442	0.9577201646763596	0.903253624409357	0.9930576329675684	0.9706809327398208	0.9967776056197294	0.9722658896895204	0.9755363427448865	1.0	0.9205788233635666	0.9973090961277391	0.8847184894053972	0.9302817326269907	0.9971182510535304	0.8868807792381174	0.8852441712020591	0.9246705993098382	0.9248488302887763	0.9287294235286344	0.9238818782343471
Russian-GSD	0.9069777195944956	0.9725365388617028	0.9750341267504261	0.9827787910753979	0.9473880838662062	0.9793571790757724	0.8098316844653892	0.9743326498045454	0.9435784031388654	0.9853950399184412	0.9897194333629157	0.9485023503206362	0.9914333272228588	0.9466194873703989	0.89307781682371	0.9904926458939796	0.6588625502403884	0.9935986090265752	0.9450981489140114	0.945794799537398	0.9705732096800185	0.9491164194086521	0.9983787041029268	0.9990004063574115	0.9979628279841795	0.9368448958216604	0.9931754439783296	0.942691685037949	0.9573969315921051	0.9846510140929743	0.9558792679524246	0.987860115239908	0.9729519536062193	0.9931973677719699	0.9718355512428422	0.9903635722854545	0.9509211011618263	0.9968130385637101	0.9946707041770316	0.9863907577678876	0.9991249290931494	0.6548628740515923	0.6613448414323794	0.9006834404904954	0.9883698181576838	0.9926963001802028	0.9862152880951036	0.9530274663004537	0.8092934184450326	0.9462893353864351	0.8078738592904341	0.9829663003844408	0.9205788233635666	1.0	0.906478613822403	0.9943396894146473	0.9996168582624828	0.9317178435427806	0.6542817249402672	0.6524934823764275	0.9995701406823218	0.9995181103596658	0.9989461782432728	0.9993677164164219
English-ParTUT	0.999913169002602	0.9775700813744249	0.9761684769977303	0.8178839870456012	0.987618482673025	0.9729005811657943	0.9800169051573039	0.9778896204888808	0.994467754801049	0.8510063750708171	0.956502723655083	0.9926342527223844	0.8920910311649222	0.9933830923296699	0.9994123858685768	0.8452366497474403	0.8938983029538357	0.9278546909802878	0.9944607562106103	0.9940098348044352	0.9797790686277359	0.9931040452646854	0.9275452219358588	0.9000357596691666	0.9188424785693494	0.7075727652418553	0.9470691764173115	0.995182319116171	0.7494962903949098	0.9546476848440555	0.9898465383549798	0.9471852925126504	0.9794239645464672	0.8647745574825965	0.9792103799063281	0.9545699038482663	0.9912482149300275	0.90816239092463	0.9425694904380123	0.9325938668747668	0.9113544323476421	0.892967827439518	0.8929247252951438	0.9998560919302962	0.9198632375627144	0.9490218439997576	0.8859154560995206	0.9914517066256266	0.9815675095809683	0.9938182623174548	0.9801510029714817	0.9680075426138416	0.9973090961277391	0.906478613822403	1.0	0.8668093407968965	0.9170901615835292	0.9977843311832948	0.8926201129481177	0.8908184090304929	0.9106942798559602	0.9091961227484615	0.915753497404854	0.9109643619741279
Uyghur-UDT	0.867462694601016	0.9506093073053625	0.9538947326957715	0.9950114297767088	0.9123178855215254	0.9572967289274857	0.7546970298549515	0.9516893009930925	0.9129521025532076	0.997170278226835	0.9728457235667856	0.9181433058536769	0.9957313533375648	0.9164060919128592	0.8511439921587943	0.998087687691215	0.5876958634686781	0.9884413380996799	0.9136636573555758	0.915327682971482	0.9471201872065957	0.9190344567633476	0.9895418025859627	0.9963270200420744	0.99221826859852	0.9643867219098066	0.9802976356768649	0.9109718784641021	0.9783233753855997	0.9715093159208885	0.9281115648997016	0.9783687247746001	0.9487401296331349	0.999626313561256	0.9490752351853526	0.9754716686471245	0.922930767626957	0.9944344446813664	0.982968030520512	0.9818443703644533	0.9944933290285441	0.5839019917387883	0.5889922371281455	0.8596913494004458	0.9872333677062747	0.9782943460725791	0.9930795463340715	0.9235863264238352	0.7564199971240213	0.9150876687129461	0.7532037766131567	0.9634923125259764	0.8847184894053972	0.9943396894146473	0.8668093407968965	1.0	0.992409552990531	0.8973757133597279	0.5834483841184958	0.5813711566466632	0.9920058559293428	0.9936567984247144	0.9893477390377365	0.9906684002110814
Russian-avg	0.9176088320475314	0.9784489784835055	0.9806604127348093	0.9785140779681457	0.9541403790699803	0.9842501577361058	0.824170163348645	0.9799708365180498	0.9520592754701626	0.9836230843313034	0.9930551753867878	0.9564192585431867	0.991832639860564	0.9547867108146901	0.9044350744056485	0.9873612596718753	0.6749967955046726	0.9957568328448928	0.9533362422276643	0.954071919779798	0.9766428655155937	0.9570872367523384	0.9995717008114566	0.9986337554027598	0.9989247596241693	0.928614560434851	0.9960046114965316	0.9511318329891978	0.9503114635594938	0.9887289935485574	0.9633403690713289	0.9915225606440627	0.9785819401897735	0.991294518480593	0.9778279059769945	0.9937311451362912	0.9588247063486008	0.997426418502949	0.9971123590925852	0.9896321091354419	0.9994487558564217	0.6713284101127024	0.6771577347129443	0.9115921475069767	0.9907908756710695	0.9955307585314129	0.9868275750042247	0.9606593199679	0.8241971551197506	0.9543895937454688	0.822500202411526	0.9875178299680757	0.9302817326269907	0.9996168582624828	0.9170901615835292	0.992409552990531	1.0	0.9409009362637301	0.6707609005501127	0.6689184448671985	0.999244906464222	0.9993323083713226	0.9988322362122811	0.9989869617008185
English-avg	0.9978359719325142	0.9893982612736731	0.9880804995300086	0.8538788046779167	0.9919531744104904	0.9856268361657747	0.9648121138544025	0.9894137755494558	0.9990780177349782	0.8833646653972622	0.9730383912446934	0.9977348848372144	0.91949944073224	0.9982826233423682	0.9952178361028725	0.8785164889773741	0.8646660760293098	0.9501865709325279	0.9990444152038431	0.9989180884185996	0.9909026906133634	0.9986316103233964	0.9498258796534818	0.9266976801428629	0.94285724721543	0.7525563451795717	0.9660971920810384	0.999317289779955	0.7913368140553361	0.9710188325138404	0.9967927091772364	0.9656958986048848	0.9902065697233069	0.895366184947819	0.9902633247702605	0.972004650955528	0.9972092161760644	0.9338672766354519	0.9624433468568582	0.9533573577346665	0.9363547181684445	0.8634538225796842	0.8641441346390927	0.9967602868134322	0.9431808176152013	0.9675708993081995	0.9135680896326236	0.9979040609293428	0.9671554012775267	0.9984976191080469	0.9649583908815209	0.9822125567283971	0.9971182510535304	0.9317178435427806	0.9977843311832948	0.8973757133597279	0.9409009362637301	1.0	0.8630592172375872	0.8611553515317834	0.9349074093159138	0.9336908141315529	0.9390471502274131	0.9351537405782933
